,gioi_tinh,nguoi_cao_tuoi,Hon_nhan,nguoi_phu_thuoc,so_thang_su_dung,dich_vu_dien_thoai,nhieu_nha_cung_cap,dich_vu_internet,bao_mat_truc_tuyen,sao_luu_truc_tuyen,bao_ve_thiet_bi,ho_tro_ky_thuat,xem_tivi_truc_tuyen,xem_phim_truc_tuyen,thoi_han_hop_dong,hoa_don_dien_tu,phuong_thuc_thanh_toan,phi_hang_thang,tong_chi_phi,ngung_su_dung
1405,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2,1,1,76.0,76.0,0
1406,0,0,1,0,66,0,0,2,2,2,2,2,2,2,0,0,3,25.3,1673.8,1
1407,0,0,1,0,8,1,2,1,0,1,1,0,1,0,0,0,0,44.55,343.45,1
1408,1,0,0,1,71,0,0,0,0,1,0,1,0,0,1,0,3,104.1,7412.25,1
1409,1,0,0,0,43,0,0,0,1,1,0,1,1,0,2,0,2,92.55,4039.0,1
1410,1,1,1,1,2,0,0,0,1,1,1,1,0,0,2,0,1,93.85,170.85,0
1411,0,1,1,1,29,0,1,0,1,0,0,1,0,0,2,0,2,101.45,2948.6,1
1412,1,0,0,1,15,0,1,0,1,1,0,1,0,1,2,0,1,84.3,1308.4,0
1413,0,0,0,0,65,0,0,0,0,0,0,0,1,1,0,1,3,94.55,6078.75,1
1414,0,0,1,1,35,0,0,0,1,1,0,0,0,1,2,1,1,95.5,3418.2,1
1415,0,0,1,1,64,0,1,0,0,0,1,1,0,0,1,0,3,100.3,6603.8,1
1416,1,0,0,0,58,1,2,1,1,1,0,0,0,0,0,0,3,55.5,3166.9,1
1417,1,1,1,1,18,0,1,1,1,0,1,1,1,1,2,0,3,49.85,865.75,1
1418,0,0,0,0,67,0,0,0,1,0,1,1,1,0,2,0,2,89.55,6373.1,1
1419,0,0,0,0,63,0,1,2,2,2,2,2,2,2,0,0,0,19.15,1177.05,1
1420,1,0,0,1,60,0,0,0,1,0,1,1,0,0,2,0,1,99.8,5985.75,1
1421,0,1,1,1,9,0,0,0,1,1,1,1,1,0,2,0,3,84.4,732.5,0
1422,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3,113.05,7869.05,1
1423,0,0,0,1,15,0,0,0,1,1,0,1,0,0,2,0,1,101.1,1504.05,0
1424,1,0,1,0,48,0,1,2,2,2,2,2,2,2,1,1,0,19.95,936.7,1
1425,0,0,0,1,12,0,1,1,1,1,0,0,0,0,2,0,1,74.15,741.4,1
1426,0,1,0,1,71,0,0,0,0,0,0,0,1,1,1,0,1,92.0,6585.2,1
1427,0,1,1,1,44,0,1,0,1,1,0,1,1,1,2,1,1,73.85,3122.4,1
1428,0,0,1,1,1,0,0,1,1,1,1,1,1,1,2,0,1,50.45,50.45,0
1429,0,0,0,0,45,0,0,2,2,2,2,2,2,2,0,1,0,24.45,1088.25,1
1430,1,0,1,1,23,0,0,2,2,2,2,2,2,2,1,1,3,24.8,615.35,1
1431,1,0,0,1,43,0,0,1,1,1,1,0,0,1,1,0,2,64.85,2908.2,1
1432,0,0,1,1,35,0,1,2,2,2,2,2,2,2,2,1,2,20.75,739.9,1
1433,0,0,0,1,9,0,1,1,0,0,1,0,0,1,2,0,0,68.95,593.85,1
1434,0,0,1,1,12,0,0,0,1,1,1,0,0,0,2,0,0,99.95,1132.75,0
1435,1,1,0,1,65,0,0,0,0,0,0,1,0,0,2,0,3,109.4,7227.45,1
1436,1,0,1,1,2,0,0,0,1,1,0,1,0,1,2,0,1,91.4,193.6,0
1437,0,0,1,1,27,0,0,1,1,1,1,1,1,1,2,1,0,49.0,1291.35,1
1438,1,0,1,1,40,0,1,1,1,1,0,1,1,1,1,0,0,50.25,2023.55,1
1439,1,1,1,1,5,0,1,0,1,1,0,1,1,1,2,0,3,75.55,349.65,0
1440,0,0,0,0,8,0,1,2,2,2,2,2,2,2,1,1,3,19.9,153.95,1
1441,1,1,0,1,58,0,0,0,1,0,1,1,0,0,1,0,2,97.8,5458.8,1
1442,1,0,0,0,52,0,1,0,0,1,0,1,0,0,1,1,1,100.3,5244.45,1
1443,0,0,0,1,3,0,1,1,1,1,0,0,1,1,2,0,0,55.8,154.55,1
1444,0,0,1,0,41,0,1,0,0,0,0,0,0,0,0,0,1,111.15,4507.15,1
1445,0,0,1,1,20,0,0,0,1,1,1,0,0,0,2,0,0,98.55,2031.95,1
1446,0,0,1,0,1,0,0,1,1,1,1,1,1,1,2,0,1,50.05,50.05,1
1447,0,0,1,0,4,0,0,0,1,1,1,0,1,1,2,1,3,80.8,332.45,0
1448,0,0,1,1,23,0,1,2,2,2,2,2,2,2,2,1,1,20.85,473.9,1
1449,1,1,1,1,6,0,1,2,2,2,2,2,2,2,2,1,2,19.5,106.8,1
1450,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,0,0,19.35,152.6,1
1451,0,0,1,1,18,0,0,1,0,1,0,1,0,1,2,1,0,69.5,1199.4,1
1452,0,1,1,1,52,1,2,1,0,1,1,1,0,0,2,0,3,48.8,2555.05,1
1453,0,0,1,1,31,0,1,0,1,0,1,1,0,0,2,0,1,94.5,2979.2,1
1454,0,0,0,0,29,0,1,2,2,2,2,2,2,2,2,0,0,20.65,654.85,1
1455,1,0,0,1,36,0,0,0,0,0,0,0,1,0,0,0,3,106.05,3834.4,1
1456,1,0,0,1,16,0,0,0,1,0,1,1,0,0,2,0,1,100.0,1534.75,0
1457,0,0,0,1,42,0,0,0,1,1,0,0,0,0,1,0,1,108.3,4586.15,1
1458,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,1,20.55,20.55,0
1459,1,0,1,1,60,0,1,0,1,0,0,1,0,0,0,0,1,99.65,5941.05,1
1460,0,0,1,1,5,0,0,0,1,0,0,1,1,1,2,0,1,85.3,424.15,0
1461,0,0,0,1,22,0,0,0,0,1,1,0,0,1,2,1,3,95.9,2234.95,1
1462,0,0,0,1,36,0,1,2,2,2,2,2,2,2,1,1,0,20.0,666.75,1
1463,1,0,1,1,4,0,1,0,1,1,1,1,1,1,2,1,1,70.4,281.0,0
1464,0,0,1,1,9,0,1,1,0,1,1,0,1,0,2,1,0,64.95,547.8,1
1465,0,0,0,0,1,0,1,0,1,0,1,1,1,1,2,1,3,74.6,74.6,1
1466,0,0,0,0,12,0,1,1,0,1,1,1,1,1,2,0,1,49.2,571.15,1
1467,1,0,1,1,23,0,0,1,1,1,1,0,0,0,1,0,0,73.75,1756.6,1
1468,0,0,1,1,62,0,0,0,0,0,1,1,1,0,1,0,2,92.3,5731.45,1
1469,0,0,1,1,37,0,0,0,1,1,1,0,0,0,2,1,2,98.8,3475.55,0
1470,1,0,1,1,8,0,1,2,2,2,2,2,2,2,2,1,0,19.2,156.85,1
1471,0,0,0,1,31,0,0,0,1,1,0,1,0,1,2,1,3,88.65,2683.2,1
1472,0,0,0,0,13,0,0,0,1,1,1,1,1,1,2,0,3,74.4,896.75,0
1473,1,0,1,1,24,0,0,0,1,1,0,1,0,0,2,0,1,98.75,2407.3,0
1474,0,0,0,0,45,0,0,0,1,0,0,1,1,0,2,0,2,95.95,4456.65,1
1475,1,1,0,1,69,0,0,0,1,0,1,0,0,0,0,1,3,105.4,6998.95,1
1476,0,0,1,1,2,0,1,2,2,2,2,2,2,2,2,1,0,20.25,36.8,1
1477,0,0,0,0,61,0,0,0,0,0,1,1,0,0,1,0,1,106.0,6547.7,0
1478,0,0,1,1,41,0,0,0,1,0,0,1,0,0,2,0,1,104.7,4346.4,0
1479,1,0,1,1,44,1,2,1,1,1,0,1,0,0,1,0,1,49.05,2265.0,1
1480,0,0,1,1,39,1,2,1,1,1,0,0,1,1,1,1,0,35.55,1309.15,1
1481,0,0,0,0,72,1,2,1,0,0,0,0,0,0,0,0,3,65.1,4754.3,1
1482,1,1,1,1,13,0,1,0,1,1,0,1,0,0,2,0,1,96.85,1235.55,1
1483,1,0,0,0,51,0,1,1,0,0,1,0,1,0,1,0,3,69.75,3562.5,1
1484,1,1,0,1,71,0,1,0,1,0,0,1,0,0,0,0,1,99.2,7213.75,1
1485,0,1,1,1,22,0,0,0,1,1,1,1,0,0,2,0,1,96.7,2082.95,0
1486,1,0,1,1,2,0,1,1,1,0,1,0,1,1,2,0,3,55.05,102.75,0
1487,1,0,1,1,56,0,0,0,1,0,0,1,0,0,1,0,1,106.8,5914.4,1
1488,0,0,1,1,1,0,1,1,0,1,1,1,1,1,2,1,0,51.25,51.25,1
1489,1,0,0,0,23,0,1,1,0,0,1,0,1,1,1,0,0,57.75,1282.85,1
1490,1,1,0,1,66,0,0,1,1,0,0,1,0,1,1,0,2,70.85,4738.85,1
1491,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,1,0,19.55,19.55,1
1492,0,1,1,1,19,0,0,0,1,0,1,1,0,1,2,0,1,88.2,1775.8,0
1493,0,0,1,1,11,0,1,0,0,1,0,1,1,1,2,0,2,79.5,795.65,1
1494,1,0,0,0,8,0,1,2,2,2,2,2,2,2,1,0,0,19.75,145.0,0
1495,1,0,0,0,52,0,0,0,0,0,0,1,1,0,2,1,2,98.15,4993.4,1
1496,0,0,1,1,3,0,1,2,2,2,2,2,2,2,2,0,1,20.25,61.45,1
1497,1,0,0,0,51,0,1,0,0,0,1,1,1,1,2,0,2,79.15,4018.55,1
1498,0,1,1,1,15,0,0,0,1,1,1,1,1,1,2,1,1,75.65,1146.65,0
1499,0,1,0,1,64,0,0,0,1,0,0,1,1,0,2,0,1,94.25,6081.4,1
1500,1,0,1,1,37,1,2,1,1,1,0,1,1,0,2,0,3,40.2,1478.85,1
1501,0,0,1,1,13,0,1,2,2,2,2,2,2,2,0,1,0,19.95,243.65,1
1502,0,0,0,1,49,0,0,1,0,1,1,1,1,1,1,0,1,55.35,2633.95,1
1503,1,1,1,1,45,0,0,0,1,1,0,1,0,0,1,0,2,102.15,4735.35,1
1504,1,0,1,1,18,0,1,0,1,1,1,1,1,1,2,0,1,71.1,1247.75,1
1505,0,1,1,1,1,0,0,0,1,1,1,1,1,1,2,0,1,74.7,74.7,0
1506,0,0,0,1,68,1,2,1,0,1,0,1,0,0,0,0,2,54.1,3794.5,1
1507,0,0,1,1,54,0,1,2,2,2,2,2,2,2,0,1,3,19.65,1008.7,1
1508,1,1,0,0,23,0,1,0,1,0,0,1,1,0,2,0,2,88.45,2130.55,1
1509,0,0,1,1,17,0,1,0,1,1,0,1,1,1,2,0,1,76.65,1313.55,0
1510,0,0,0,1,71,0,0,1,0,0,0,0,1,0,0,1,3,80.4,5727.15,1
1511,1,0,0,0,67,0,1,2,2,2,2,2,2,2,0,0,2,19.25,1372.9,1
1512,1,0,0,0,14,0,0,0,1,1,1,1,0,1,2,0,1,84.8,1203.9,1
1513,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,0,0,25.8,25.8,0
1514,1,0,1,0,63,0,1,2,2,2,2,2,2,2,0,1,3,19.5,1215.1,1
1515,1,0,1,1,41,0,0,1,1,1,0,0,1,0,1,0,1,68.6,2877.05,1
1516,1,0,0,1,17,0,0,0,1,1,1,1,0,0,2,1,1,92.6,1579.7,1
1517,0,0,0,1,56,0,0,0,0,1,1,1,0,0,1,0,1,100.55,5514.95,1
1518,1,0,1,1,5,0,1,2,2,2,2,2,2,2,2,1,3,20.55,96.1,1
1519,1,0,1,1,2,1,2,1,0,0,1,1,1,0,2,0,1,42.6,72.4,0
1520,1,0,0,1,3,0,1,2,2,2,2,2,2,2,2,0,0,19.6,55.25,1
1521,0,0,1,1,37,0,0,1,0,0,0,0,1,1,1,1,1,67.45,2443.3,1
1522,1,0,1,1,29,0,1,1,0,0,0,1,1,0,2,0,2,68.85,1970.5,0
1523,0,0,1,1,8,0,1,1,1,1,1,1,1,1,2,1,0,43.55,335.4,1
1524,1,0,1,1,63,0,0,0,1,0,0,0,0,0,2,0,3,109.85,7002.95,1
1525,1,0,0,0,7,0,1,2,2,2,2,2,2,2,2,1,0,20.65,158.95,1
1526,1,0,1,1,3,0,1,0,1,0,1,1,0,0,2,1,1,95.4,293.15,1
1527,0,0,0,0,72,0,1,2,2,2,2,2,2,2,0,1,2,21.0,1493.75,1
1528,1,0,1,1,19,0,1,1,1,1,1,1,1,0,2,0,1,56.2,1093.4,1
1529,1,0,0,1,59,0,1,2,2,2,2,2,2,2,0,1,2,18.4,1057.85,1
1530,0,0,0,0,2,0,1,0,1,1,0,0,1,0,2,1,3,90.0,190.05,0
1531,1,0,0,0,35,0,0,2,2,2,2,2,2,2,2,0,1,25.75,882.55,1
1532,0,0,1,1,14,0,1,2,2,2,2,2,2,2,2,1,3,19.6,300.4,1
1533,1,0,1,1,14,0,1,0,1,1,0,1,1,1,2,1,1,75.35,1025.95,0
1534,1,0,0,0,69,0,1,2,2,2,2,2,2,2,0,1,3,19.8,1436.95,1
1535,0,1,0,1,7,0,0,1,0,0,1,0,1,1,2,1,1,64.2,475.0,1
1536,0,0,0,0,69,0,1,1,0,0,0,0,0,1,0,0,2,75.75,5388.15,1
1537,1,0,0,0,72,0,0,1,1,0,1,0,0,0,0,0,1,78.95,5730.15,1
1538,0,0,1,1,8,0,0,0,1,0,1,1,0,0,2,1,1,100.85,819.55,0
1539,1,0,0,0,4,0,1,1,0,1,1,1,1,1,2,1,1,50.3,217.1,1
1540,0,0,0,0,63,0,1,0,1,0,0,1,1,1,2,0,3,80.3,4896.35,1
1541,0,0,1,1,72,0,1,2,2,2,2,2,2,2,0,1,2,19.85,1434.1,1
1542,1,0,1,1,46,0,1,2,2,2,2,2,2,2,0,0,1,21.1,937.1,1
1543,1,0,0,1,5,0,1,0,1,1,1,1,1,1,2,1,1,69.95,330.15,0
1544,0,0,0,1,30,0,1,1,1,1,0,1,1,1,2,0,0,50.0,1474.9,1
1545,0,0,1,1,63,0,0,0,1,0,0,1,0,0,0,0,2,104.75,6536.5,1
1546,1,0,1,1,60,0,1,2,2,2,2,2,2,2,0,1,2,19.85,1128.1,1
1547,1,0,0,1,63,0,0,0,1,0,0,1,0,0,1,0,1,107.5,6873.75,0
1548,0,0,0,0,25,0,1,0,1,1,1,0,0,1,2,1,1,85.9,2199.05,1
1549,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,0,0,45.85,45.85,0
1550,0,1,0,1,6,0,0,0,1,1,0,1,1,1,2,0,1,80.8,457.1,1
1551,0,0,1,1,22,0,0,2,2,2,2,2,2,2,0,1,0,25.25,566.5,1
1552,1,0,0,0,31,0,0,1,1,0,1,0,0,0,0,1,2,80.55,2471.6,1
1553,1,0,0,0,39,0,1,0,1,1,0,0,1,1,2,0,2,81.5,3107.3,1
1554,0,0,1,1,26,0,1,2,2,2,2,2,2,2,2,1,0,20.9,518.3,1
1555,1,0,0,1,53,0,1,0,0,0,0,1,0,0,1,0,2,106.1,5769.75,0
1556,1,0,1,1,1,0,1,0,1,0,1,0,0,1,2,1,1,91.7,91.7,0
1557,0,0,1,1,12,0,0,1,0,0,1,0,1,1,2,0,1,67.25,832.3,1
1558,1,0,1,1,16,0,0,0,1,0,0,1,1,0,2,0,3,95.6,1555.65,0
1559,1,0,1,1,2,0,1,2,2,2,2,2,2,2,2,1,0,20.35,45.3,1
1560,0,0,1,0,39,1,2,1,0,1,1,0,0,1,1,1,2,45.05,1790.6,1
1561,0,0,1,1,1,0,0,0,1,1,1,1,1,1,2,0,1,74.95,74.95,0
1562,1,0,0,0,7,1,2,1,0,1,1,0,1,1,2,1,0,34.65,246.6,1
1563,0,1,1,1,4,0,1,0,1,1,1,1,1,1,2,1,1,69.35,261.65,1
1564,0,1,1,1,10,0,0,0,1,1,1,1,0,0,2,0,1,95.35,898.35,0
1565,1,0,1,1,55,0,1,0,1,0,0,1,1,1,2,0,1,81.55,4509.5,1
1566,0,0,0,0,72,0,1,1,1,0,0,1,0,0,0,0,2,75.4,5480.25,1
1567,1,0,0,1,10,0,1,1,1,1,0,1,0,0,2,0,3,67.8,653.15,1
1568,0,1,1,1,11,0,0,0,1,0,0,0,0,0,2,0,1,111.4,1183.05,1
1569,1,0,0,0,15,0,1,1,1,1,1,1,1,1,2,1,1,46.3,639.45,1
1570,1,0,0,0,23,0,1,2,2,2,2,2,2,2,0,1,2,20.4,478.75,1
1571,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,1,0,20.05,20.05,1
1572,1,1,1,1,3,0,1,1,1,1,1,1,1,1,2,1,1,45.0,127.1,0
1573,0,0,0,0,47,0,1,0,0,0,0,1,1,0,1,0,1,96.1,4391.45,1
1574,1,0,1,0,15,0,1,2,2,2,2,2,2,2,1,1,0,19.65,270.6,1
1575,0,0,1,1,66,0,1,0,1,0,0,1,0,0,2,1,1,99.5,6710.5,0
1576,1,1,0,1,68,0,1,1,1,0,0,0,1,1,1,0,2,60.65,3975.9,1
1577,1,0,0,0,17,0,1,0,1,1,0,0,0,0,1,1,2,98.6,1704.95,0
1578,1,0,1,1,7,0,1,1,1,1,1,0,0,1,2,0,0,59.5,415.95,0
1579,0,1,0,1,12,0,1,0,1,1,1,1,1,0,2,0,1,80.45,950.2,0
1580,1,1,0,1,21,0,0,1,1,0,0,1,1,0,1,1,2,71.7,1497.05,1
1581,0,0,1,1,21,1,2,1,1,0,1,0,1,1,2,0,0,36.0,780.15,1
1582,1,0,0,0,56,0,0,1,0,1,1,1,0,1,1,1,2,65.2,3512.15,1
1583,1,0,0,0,6,0,0,1,1,1,1,1,1,1,2,0,3,48.95,273.25,1
1584,1,1,1,1,65,1,2,1,1,0,0,1,0,0,0,0,2,53.5,3517.9,1
1585,0,0,0,1,42,0,0,1,0,1,1,0,0,0,1,1,3,80.45,3375.9,1
1586,1,0,0,0,68,0,0,0,0,1,0,0,0,0,0,0,2,109.05,7508.55,1
1587,0,0,0,0,48,0,0,2,2,2,2,2,2,2,0,1,2,26.3,1245.05,1
1588,1,1,1,1,50,0,0,0,1,0,1,0,0,0,1,0,1,106.8,5347.95,1
1589,1,1,1,1,7,0,1,1,1,0,0,1,0,1,2,0,1,64.95,493.65,1
1590,1,0,0,0,63,0,1,2,2,2,2,2,2,2,0,1,1,19.35,1263.85,1
1591,0,0,1,1,17,0,1,2,2,2,2,2,2,2,2,1,3,21.1,385.55,1
1592,1,0,0,0,42,0,1,0,1,1,1,1,0,1,2,0,3,77.95,3384.0,0
1593,0,0,0,0,4,0,1,2,2,2,2,2,2,2,2,1,0,18.85,84.2,1
1594,1,0,1,0,62,0,0,2,2,2,2,2,2,2,0,1,2,26.0,1638.7,1
1595,0,1,1,1,2,0,1,0,1,0,1,1,1,1,2,0,1,74.7,165.4,0
1596,1,0,0,1,2,0,1,0,1,1,1,1,1,1,2,0,1,70.35,120.25,1
1597,0,0,0,1,48,0,0,0,0,0,0,1,0,1,0,0,2,96.9,4473.45,1
1598,0,0,0,1,27,0,1,2,2,2,2,2,2,2,0,1,2,19.55,520.55,1
1599,1,0,0,0,70,0,1,1,1,0,0,0,0,0,0,0,2,80.4,5717.85,1
1600,0,1,1,1,1,0,0,0,1,1,0,1,0,1,2,0,1,88.8,88.8,0
1601,0,0,0,1,46,0,0,0,1,0,0,1,0,1,1,0,1,94.65,4312.5,1
1602,0,0,1,1,30,0,1,0,1,1,1,1,0,0,2,0,1,90.25,2755.35,0
1603,1,0,1,1,15,0,0,1,0,1,1,1,1,0,2,0,2,64.65,994.55,0
1604,0,0,0,0,69,0,0,0,1,0,0,1,0,1,1,1,3,95.75,6511.25,1
1605,0,0,1,1,65,0,1,2,2,2,2,2,2,2,0,0,3,19.55,1218.65,1
1606,0,1,0,0,72,0,1,0,0,1,0,0,0,0,0,0,3,104.1,7447.7,1
1607,0,1,0,1,13,0,1,0,1,0,1,0,1,0,2,0,2,89.05,1169.35,0
1608,0,0,1,1,17,0,1,2,2,2,2,2,2,2,1,0,0,20.1,279.5,1
1609,0,0,0,1,51,0,0,0,0,1,0,0,0,0,1,0,1,111.55,5720.35,1
1610,0,0,0,0,51,0,1,1,0,0,1,0,1,1,0,1,3,60.5,3121.45,1
1611,1,0,0,1,72,0,0,1,0,0,0,0,0,0,0,0,2,90.95,6468.6,1
1612,0,0,0,0,67,0,0,0,1,0,0,1,1,1,1,1,1,87.4,5918.8,0
1613,0,0,1,1,34,0,1,2,2,2,2,2,2,2,2,1,0,19.7,675.6,1
1614,0,0,0,1,67,1,2,1,0,0,1,0,1,0,0,0,2,50.95,3521.7,1
1615,1,0,0,1,49,0,1,2,2,2,2,2,2,2,1,0,2,20.05,923.1,1
1616,0,0,0,0,53,0,1,2,2,2,2,2,2,2,0,0,0,19.4,1110.35,1
1617,0,0,1,1,27,0,0,1,1,1,0,0,1,1,2,1,1,59.45,1611.65,1
1618,1,1,1,1,23,0,1,0,1,0,1,1,0,0,2,0,1,94.75,2293.6,0
1619,0,0,1,1,69,0,0,1,0,0,0,0,1,0,0,0,3,81.5,5553.25,1
1620,1,0,0,0,2,1,2,1,1,1,1,0,1,1,2,1,2,29.05,44.75,1
1621,1,0,1,1,35,0,0,0,1,1,1,1,0,1,2,0,1,86.45,3029.1,0
1622,1,0,0,1,46,0,1,1,0,0,1,0,1,0,1,1,0,70.6,3231.05,1
1623,1,0,1,1,54,0,0,0,1,0,1,1,0,0,0,0,2,97.2,5129.45,1
1624,1,0,0,1,56,0,0,0,1,0,1,1,0,0,1,0,1,98.25,5508.35,0
1625,1,0,0,1,9,0,1,0,1,1,0,1,1,1,2,0,2,75.75,655.9,0
1626,0,0,1,1,20,0,0,1,0,1,1,0,1,1,2,1,2,59.2,1191.2,1
1627,0,0,1,1,11,0,1,0,1,0,1,1,1,1,2,0,0,75.9,866.4,1
1628,1,1,0,1,30,0,0,0,1,0,1,1,0,1,2,0,1,90.05,2627.2,1
1629,0,0,0,1,68,0,1,1,0,0,0,1,1,0,0,1,2,70.95,4741.45,1
1630,0,1,0,1,38,0,0,0,1,0,0,1,0,0,2,0,1,102.6,4009.2,1
1631,1,1,0,1,17,0,0,0,0,1,0,1,1,1,2,0,2,85.35,1463.45,0
1632,0,0,1,1,48,0,0,0,1,0,0,1,0,0,1,0,3,106.1,5082.8,0
1633,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,43.8,43.8,1
1634,0,0,0,0,63,1,2,1,0,0,0,1,0,0,0,1,1,59.0,3707.6,1
1635,1,0,1,1,3,0,1,1,1,1,0,1,0,0,1,0,1,69.95,220.45,1
1636,1,0,1,1,48,0,0,2,2,2,2,2,2,2,1,1,2,24.35,1133.7,1
1637,0,0,1,1,66,1,2,1,1,1,1,0,1,1,1,1,3,29.45,1983.15,1
1638,1,0,0,0,68,0,0,0,1,0,0,1,1,1,0,0,3,84.4,5746.75,1
1639,0,1,1,1,17,0,1,1,1,1,1,1,1,1,2,0,1,45.05,770.6,0
1640,1,0,0,0,7,0,1,2,2,2,2,2,2,2,1,1,0,20.65,134.05,1
1641,0,0,0,1,72,0,0,1,0,0,0,0,0,0,0,0,2,87.1,6230.1,1
1642,1,0,0,1,29,0,1,2,2,2,2,2,2,2,2,1,0,19.85,573.05,1
1643,0,0,0,1,37,0,1,0,1,1,0,0,1,0,2,0,1,90.35,3419.3,1
1644,1,0,1,1,34,0,0,0,0,0,0,1,0,0,2,0,0,109.8,3587.25,0
1645,1,1,1,1,42,0,0,0,1,1,1,1,0,1,2,0,1,84.65,3541.35,0
1646,1,0,0,0,59,0,0,1,0,0,1,0,1,1,1,1,0,65.5,3801.3,1
1647,0,0,0,0,11,0,1,0,1,1,1,1,0,1,2,0,2,79.5,868.5,0
1648,0,1,0,0,60,0,0,0,0,1,1,1,1,1,2,0,1,80.95,4859.1,1
1649,1,0,1,1,27,0,1,1,1,0,1,0,1,1,2,0,0,56.15,1439.35,1
1650,1,0,1,1,1,0,0,0,1,1,1,1,1,0,2,1,0,85.8,85.8,0
1651,0,1,1,1,1,0,1,0,1,1,1,1,0,1,2,0,1,79.1,79.1,0
1652,0,0,0,1,17,1,2,1,0,1,0,1,1,1,2,1,0,34.4,592.75,1
1653,0,0,0,1,58,0,1,2,2,2,2,2,2,2,0,1,0,20.75,1185.95,1
1654,0,0,0,0,1,0,1,2,2,2,2,2,2,2,1,1,0,18.8,18.8,1
1655,1,0,0,0,3,0,1,1,1,1,1,1,1,1,2,1,0,44.3,134.5,0
1656,1,0,1,1,53,0,0,0,0,0,0,1,1,1,2,1,1,90.8,4921.2,1
1657,0,0,1,1,35,0,0,2,2,2,2,2,2,2,2,0,1,25.6,901.25,1
1658,0,0,0,0,50,0,0,0,0,1,0,1,0,0,2,1,3,105.95,5341.8,0
1659,0,0,0,0,68,0,0,1,1,0,1,0,1,0,0,1,3,70.8,4859.95,1
1660,0,0,0,1,47,0,0,2,2,2,2,2,2,2,2,1,1,25.4,1139.2,1
1661,1,1,0,1,65,0,0,0,1,0,0,1,0,0,2,0,2,108.8,7082.45,1
1662,0,0,1,1,5,0,1,0,1,1,1,1,1,1,2,0,1,69.75,324.6,0
1663,0,0,0,1,51,0,0,0,1,1,1,1,0,0,2,0,1,94.65,4812.75,0
1664,1,0,1,1,46,0,0,0,1,1,1,1,0,0,2,1,2,96.05,4399.5,0
1665,1,0,1,1,9,0,0,0,1,1,1,1,1,1,2,0,1,76.85,663.55,1
1666,1,0,1,1,8,0,1,2,2,2,2,2,2,2,0,1,0,20.25,174.65,1
1667,0,0,1,1,14,0,0,2,2,2,2,2,2,2,1,0,3,24.8,321.7,1
1668,1,0,1,1,45,0,0,0,0,0,0,0,0,0,2,0,1,115.65,5125.5,1
1669,1,0,1,1,8,0,0,0,1,1,1,1,1,1,2,0,3,74.6,548.9,1
1670,0,1,1,0,1,0,1,1,1,1,0,1,1,1,2,0,0,50.15,50.15,0
1671,0,0,0,0,66,0,1,0,0,0,0,1,0,0,1,0,2,103.15,7031.3,1
1672,0,0,0,0,72,0,0,1,0,0,0,0,1,1,0,1,3,72.1,5016.65,1
1673,1,0,0,1,41,0,0,0,0,0,0,0,0,0,2,0,2,113.6,4594.95,0
1674,1,0,0,0,23,0,0,2,2,2,2,2,2,2,0,1,0,25.1,611.45,1
1675,1,0,1,1,29,0,1,0,1,1,1,1,0,1,2,0,1,78.9,2384.15,0
1676,1,0,1,1,4,0,0,0,0,1,1,1,1,1,2,0,1,80.15,319.85,1
1677,0,0,0,0,6,0,0,2,2,2,2,2,2,2,0,1,0,25.4,153.3,1
1678,1,1,0,1,67,0,0,0,0,0,0,0,1,0,1,0,3,105.4,7035.6,1
1679,0,1,1,0,7,0,1,1,1,1,1,1,1,1,2,0,0,45.75,344.2,1
1680,0,0,0,0,56,0,0,2,2,2,2,2,2,2,1,0,0,24.45,1431.65,1
1681,1,0,0,1,72,0,0,2,2,2,2,2,2,2,0,1,3,25.0,1849.2,1
1682,0,0,0,1,72,0,0,1,0,0,0,1,0,0,0,0,1,85.25,6083.1,1
1683,0,0,0,0,23,0,1,2,2,2,2,2,2,2,0,1,3,19.6,426.65,1
1684,1,0,1,0,35,0,0,1,1,1,1,1,1,1,2,1,0,50.15,1655.35,1
1685,0,1,0,1,27,0,1,0,1,1,1,1,1,1,2,0,1,70.55,1943.9,1
1686,1,0,0,0,26,0,0,1,1,0,1,0,1,1,2,0,1,60.05,1616.15,0
1687,0,0,0,0,12,0,0,2,2,2,2,2,2,2,1,1,0,26.4,314.95,1
1688,1,0,1,1,40,0,1,2,2,2,2,2,2,2,0,1,0,20.15,804.85,1
1689,0,0,0,0,7,1,2,1,0,0,0,1,0,0,2,1,0,58.85,465.7,1
1690,0,0,0,0,70,0,0,0,0,0,1,1,0,1,2,0,3,97.55,6669.05,1
1691,0,0,0,0,60,0,1,2,2,2,2,2,2,2,0,1,3,19.65,1161.75,1
1692,0,0,0,0,39,1,2,1,1,1,1,1,1,1,1,0,3,25.25,947.75,1
1693,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,1,3,114.45,8375.05,1
